trial_id,offence_pp_general,offence_pp,pp_sentence_years,trial_month,trial_year,trial_place,pris_ht_pp,def_age_pp,def_literacy,def_religion_pp,marital_status_pp,children_nr,cash_sav_pp,occupation_pp,coloffence_info,offence_ni,death_in_custody_pp,length_of_stay_until_probat,length_of_stay_until_tl,previous_convictions
695882,STEALING,BURGLARY,15.0,3,1844,CENTRAL CRIMINAL COURT,157.48,24.0,3.0,Jewish,S,2.0,48.0,UNKNOWN,False,True,False,4.821917808219178,7.795890410958904,False
695883,STEALING,BURGLARY,15.0,3,1844,UNKNOWN,165.1,23.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695884,STEALING,BURGLARY,15.0,3,1844,CENTRAL CRIMINAL COURT,162.56,23.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695885,STEALING,BURGLARY,99.0,3,1844,UNKNOWN,162.56,24.0,3.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,3.1726027397260275,7.795890410958904,False
695886,ROBBERY,HIGHWAY_ROBBERY,99.0,3,1844,UNKNOWN,165.1,21.0,0.0,UNKNOWN,S,2.0,48.0,LABOURER,False,False,True,3.649315068493151,7.795890410958904,False
695887,STEALING,STEALING,10.0,4,1844,CENTRAL CRIMINAL COURT,160.02,26.0,3.0,Roman Catholic,S,2.0,48.0,UNKNOWN,False,True,False,2.841095890410959,7.795890410958904,False
695888,DESTRUCTION,ARSON,99.0,3,1844,UNKNOWN,165.1,25.0,3.0,Protestant,S,2.0,48.0,TAILOR,False,True,False,3.649315068493151,13.747945205479452,False
695889,STEALING,STEALING,15.0,3,1844,UNKNOWN,165.1,36.0,3.0,Protestant,M,3.0,48.0,UNKNOWN,False,False,False,2.841095890410959,7.795890410958904,False
695890,UNKNOWN,UNKNOWN,10.0,3,1844,UNKNOWN,165.1,24.0,2.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,3.2575342465753425,6.065753424657534,False
695891,STEALING,BURGLARY,15.0,3,1844,UNKNOWN,165.1,20.0,0.0,UNKNOWN,S,2.0,48.0,LABOURER,False,False,True,3.649315068493151,7.795890410958904,False
695892,ROBBERY,HIGHWAY_ROBBERY,10.0,3,1844,UNKNOWN,165.1,23.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695893,PROCESSING,OBTAINING,7.0,2,1844,CENTRAL CRIMINAL COURT,175.26,37.0,3.0,Protestant,M,1.0,48.0,UNKNOWN,False,False,False,2.841095890410959,7.795890410958904,False
695894,STEALING,BURGLARY,10.0,3,1844,UNKNOWN,167.64,26.0,3.0,Protestant,M,2.0,48.0,GROOM,False,True,False,2.841095890410959,7.795890410958904,False
695895,DESTRUCTION,ARSON,15.0,12,1843,STAFFORD,160.02,20.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.824657534246575,7.795890410958904,False
695896,STEALING,BURGLARY,10.0,3,1844,UNKNOWN,165.1,25.0,3.0,Protestant,S,2.0,48.0,GROOM,False,True,False,3.649315068493151,7.795890410958904,False
695897,STEALING,BURGLARY,10.0,3,1844,UNKNOWN,165.1,26.0,3.0,Protestant,M,1.0,48.0,FARM LABOURER,False,False,False,2.841095890410959,7.795890410958904,False
695898,STEALING,SHOPLIFTING,7.0,1,1844,UNKNOWN,157.48,24.0,3.0,Protestant,S,2.0,48.0,TAILOR,False,True,False,3.649315068493151,4.326027397260274,False
695899,STEALING,STEALING,15.0,10,1843,UNKNOWN,152.4,23.0,3.0,Protestant,S,2.0,48.0,TAILOR,False,True,False,2.841095890410959,7.795890410958904,False
695900,ROBBERY,HIGHWAY_ROBBERY,15.0,12,1843,UNKNOWN,175.26,25.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,False,False,2.841095890410959,7.795890410958904,False
695901,STEALING,BURGLARY,10.0,3,1844,UNKNOWN,165.1,24.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695902,ASSAULT,CUTTING,19.0,3,1844,STAFFORD,157.48,36.0,2.0,Protestant,M,3.0,48.0,FARM LABOURER,False,True,False,2.419178082191781,7.795890410958904,False
695903,UNKNOWN,UNKNOWN,20.0,3,1844,STAFFORD,167.64,28.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,False,False,2.841095890410959,7.795890410958904,False
695904,STEALING,SHOPLIFTING,99.0,3,1844,UNKNOWN,167.64,22.0,2.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,4.736986301369863,9.169863013698631,False
695905,STEALING,BURGLARY,99.0,2,1844,CENTRAL CRIMINAL COURT,167.64,43.0,3.0,Protestant,M,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695906,ASSAULT,WOUNDING,15.0,11,1843,UNKNOWN,172.72,35.0,0.0,Roman Catholic,M,3.0,48.0,LABOURER,False,True,False,3.824657534246575,7.795890410958904,False
695907,ROBBERY,HIGHWAY_ROBBERY,15.0,3,1844,UNKNOWN,170.18,27.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,2.841095890410959,7.795890410958904,False
695908,STEALING,BURGLARY,10.0,3,1844,UNKNOWN,162.56,24.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,False,2.841095890410959,7.795890410958904,False
695909,STEALING,BURGLARY,10.0,3,1844,UNKNOWN,167.64,31.0,2.0,Protestant,M,2.0,48.0,UNKNOWN,False,True,False,3.158904109589041,6.065753424657534,False
695910,ROBBERY,HIGHWAY_ROBBERY,99.0,3,1844,UNKNOWN,165.1,28.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.824657534246575,7.795890410958904,False
695911,STEALING,STEALING,99.0,3,1844,UNKNOWN,180.34,33.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,True,3.649315068493151,7.795890410958904,False
695912,ASSAULT,MANSLAUGHTER,15.0,3,1844,UNKNOWN,165.1,50.0,3.0,Protestant,M,2.0,48.0,UNKNOWN,False,False,False,2.841095890410959,7.795890410958904,False
695913,SEXUAL,RAPE,99.0,2,1844,UNKNOWN,162.56,31.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,False,3.824657534246575,7.795890410958904,False
695914,STEALING,BURGLARY,10.0,11,1843,CENTRAL CRIMINAL COURT,170.18,28.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695915,DESTRUCTION,ARSON,15.0,3,1844,UNKNOWN,160.02,26.0,3.0,Protestant,S,2.0,48.0,BUTCHER,False,True,False,3.649315068493151,7.795890410958904,False
695916,STEALING,BURGLARY,10.0,3,1844,LIVERPOOL,162.56,40.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.7315068493150685,7.795890410958904,False
695917,STEALING,BURGLARY,10.0,3,1844,LIVERPOOL,165.1,28.0,2.0,UNKNOWN,M,1.0,48.0,WEAVER,False,False,True,3.649315068493151,7.795890410958904,False
695918,FORGERY,FORGERY,7.0,4,1844,CENTRAL CRIMINAL COURT,165.1,50.0,3.0,UNKNOWN,M,2.0,48.0,UNKNOWN,False,False,True,3.649315068493151,7.795890410958904,False
695919,ROBBERY,HIGHWAY_ROBBERY,15.0,3,1844,UNKNOWN,175.26,34.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,False,False,False,2.26027397260274,7.795890410958904,False
695920,STEALING,BURGLARY,10.0,12,1843,UNKNOWN,165.1,25.0,3.0,Protestant,M,1.0,48.0,UNKNOWN,False,True,False,2.841095890410959,7.795890410958904,False
695921,STEALING,BURGLARY,15.0,3,1844,UNKNOWN,170.18,20.0,0.0,Protestant,S,2.0,48.0,GROOM,False,False,False,2.841095890410959,7.795890410958904,False
695922,STEALING,BURGLARY,10.0,12,1843,UNKNOWN,167.64,40.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.7315068493150685,4.589041095890411,False
695923,STEALING,BURGLARY,15.0,3,1844,UNKNOWN,162.56,31.0,3.0,Protestant,W,2.0,48.0,LABOURER,False,True,False,3.819178082191781,7.795890410958904,False
695924,STEALING,BURGLARY,15.0,11,1843,UNKNOWN,170.18,33.0,0.0,Quaker,W,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695925,SEXUAL,RAPE,99.0,3,1844,UNKNOWN,167.64,24.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.7424657534246575,7.795890410958904,False
695926,ROBBERY,HIGHWAY_ROBBERY,99.0,3,1844,UNKNOWN,175.26,30.0,3.0,Protestant,M,2.0,48.0,UNKNOWN,False,True,False,3.8438356164383563,7.795890410958904,False
695927,ASSAULT,WOUNDING,20.0,3,1844,STAFFORD,170.18,23.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,False,False,False,2.841095890410959,7.795890410958904,False
695928,STEALING,BURGLARY,15.0,3,1844,UNKNOWN,175.26,23.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.813698630136986,7.795890410958904,False
695929,STEALING,BURGLARY,10.0,4,1844,CENTRAL CRIMINAL COURT,165.1,23.0,2.0,UNKNOWN,S,2.0,21.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
695930,SEXUAL,RAPE,99.0,3,1844,STAFFORD,157.48,45.0,2.0,Roman Catholic,S,2.0,48.0,SHOEMAKER,False,True,False,3.649315068493151,7.795890410958904,False
695931,SEXUAL,RAPE,99.0,3,1844,UNKNOWN,177.8,22.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.824657534246575,7.795890410958904,False
695932,SEXUAL,RAPE,99.0,3,1844,UNKNOWN,167.64,41.0,2.0,Protestant,M,2.0,48.0,FARM LABOURER,False,True,False,3.824657534246575,9.501369863013698,False
695933,SEXUAL,RAPE,99.0,3,1844,UNKNOWN,162.56,23.0,0.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.824657534246575,9.509589041095891,False
695934,STEALING,BURGLARY,20.0,3,1844,UNKNOWN,165.1,37.0,2.0,UNKNOWN,M,3.0,48.0,UNKNOWN,False,False,True,3.649315068493151,7.795890410958904,False
695935,DESTRUCTION,BREAKING,10.0,3,1844,UNKNOWN,154.94,26.0,2.0,Methodist,M,1.0,48.0,FARM LABOURER,False,True,False,2.336986301369863,7.795890410958904,False
695936,STEALING,BURGLARY,10.0,3,1844,UNKNOWN,165.1,34.0,1.0,UNKNOWN,M,3.0,48.0,UNKNOWN,False,False,True,3.649315068493151,7.795890410958904,False
695937,STEALING,BURGLARY,10.0,12,1843,UNKNOWN,162.56,25.0,0.0,Protestant,S,2.0,48.0,BOATMAN,False,False,False,3.649315068493151,4.838356164383562,False
695938,ROBBERY,HIGHWAY_ROBBERY,15.0,3,1844,UNKNOWN,167.64,35.0,3.0,Protestant,M,5.0,48.0,UNKNOWN,False,True,False,2.841095890410959,6.745205479452054,False
695939,STEALING,BURGLARY,10.0,11,1843,UNKNOWN,170.18,26.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.7315068493150685,7.795890410958904,False
695940,STEALING,BURGLARY,10.0,1,1844,UNKNOWN,170.18,33.0,0.0,Protestant,M,2.0,48.0,FARM LABOURER,False,False,False,3.7315068493150685,7.795890410958904,False
695941,STEALING,BURGLARY,10.0,12,1843,STAFFORD,165.1,21.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.824657534246575,7.795890410958904,False
695942,STEALING,BURGLARY,99.0,2,1844,UNKNOWN,165.1,32.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695943,STEALING,BURGLARY,10.0,3,1844,UNKNOWN,165.1,24.0,3.0,UNKNOWN,W,1.0,48.0,BUTCHER,False,False,True,3.649315068493151,7.795890410958904,False
695944,SEXUAL,RAPE,99.0,3,1844,UNKNOWN,175.26,27.0,0.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,9.75068493150685,False
695945,STEALING,BURGLARY,20.0,3,1844,UNKNOWN,177.8,45.0,0.0,Protestant,M,5.0,48.0,BOATMAN,False,True,False,3.7315068493150685,7.795890410958904,False
695946,ASSAULT,CUTTING,15.0,3,1844,STAFFORD,175.26,25.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
695947,UNKNOWN,UNKNOWN,15.0,3,1844,UNKNOWN,167.64,26.0,3.0,Protestant,M,1.0,48.0,FARM LABOURER,False,False,False,2.419178082191781,7.795890410958904,False
695948,STEALING,BURGLARY,10.0,3,1844,UNKNOWN,177.8,25.0,0.0,Protestant,S,2.0,48.0,FARM LABOURER,False,False,True,2.841095890410959,7.795890410958904,False
695949,STEALING,BURGLARY,6.0,4,1843,UNKNOWN,160.02,28.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,2.841095890410959,7.795890410958904,False
695950,STEALING,BURGLARY,99.0,3,1844,UNKNOWN,167.64,26.0,3.0,Protestant,S,2.0,48.0,LABOURER,False,False,False,3.649315068493151,7.795890410958904,False
695951,DESTRUCTION,ARSON,99.0,3,1844,UNKNOWN,167.64,21.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.8383561643835615,7.795890410958904,False
695952,ROBBERY,HIGHWAY_ROBBERY,15.0,3,1844,UNKNOWN,160.02,36.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,2.841095890410959,7.795890410958904,False
695953,STEALING,BURGLARY,10.0,3,1844,UNKNOWN,165.1,22.0,3.0,UNKNOWN,M,2.0,48.0,UNKNOWN,False,False,True,3.649315068493151,7.795890410958904,False
695954,STEALING,BURGLARY,99.0,3,1844,UNKNOWN,165.1,24.0,2.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,3.1671232876712327,8.153424657534247,False
695955,STEALING,BURGLARY,10.0,3,1844,UNKNOWN,165.1,22.0,0.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,2.841095890410959,7.795890410958904,False
695956,STEALING,BURGLARY,10.0,12,1843,UNKNOWN,167.64,26.0,3.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,3.8438356164383563,7.795890410958904,False
695957,ASSAULT,WOUNDING,15.0,3,1844,UNKNOWN,162.56,27.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
695958,STEALING,BURGLARY,99.0,3,1844,UNKNOWN,172.72,26.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
695959,UNKNOWN,UNKNOWN,99.0,12,1843,LIVERPOOL,167.64,31.0,3.0,Protestant,M,4.0,48.0,UNKNOWN,False,True,False,3.9917808219178084,7.795890410958904,False
695960,STEALING,BURGLARY,10.0,12,1843,UNKNOWN,167.64,36.0,3.0,Protestant,M,1.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695961,ASSAULT,ASSAULT,10.0,12,1843,YORKSHIRE,167.64,42.0,3.0,Protestant,M,5.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
695962,ROBBERY,HIGHWAY_ROBBERY,99.0,7,1843,YORKSHIRE,172.72,29.0,2.0,Protestant,M,1.0,48.0,UNKNOWN,False,True,False,4.076712328767123,7.795890410958904,False
695963,STEALING,BURGLARY,99.0,7,1843,UNKNOWN,162.56,26.0,2.0,Protestant,M,2.0,48.0,UNKNOWN,False,True,False,3.9917808219178084,7.795890410958904,False
695964,STEALING,BURGLARY,10.0,11,1843,CENTRAL CRIMINAL COURT,175.26,26.0,3.0,Roman Catholic,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695965,STEALING,BURGLARY,99.0,7,1843,UNKNOWN,172.72,36.0,3.0,Protestant,S,2.0,48.0,BAKER,False,True,True,3.649315068493151,7.795890410958904,False
695966,ROBBERY,HIGHWAY_ROBBERY,99.0,8,1843,STAFFORD,170.18,30.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
695967,SEXUAL,RAPE,99.0,9,1843,UNKNOWN,170.18,20.0,1.0,Presbyterian,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
695968,STEALING,BURGLARY,15.0,12,1843,YORKSHIRE,167.64,24.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,5.824657534246575,False
695969,STEALING,BURGLARY,10.0,10,1843,CENTRAL CRIMINAL COURT,162.56,25.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695970,STEALING,BURGLARY,10.0,12,1843,UNKNOWN,162.56,24.0,3.0,Protestant,M,1.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695971,FORGERY,FORGERY,10.0,12,1843,LIVERPOOL,167.64,27.0,3.0,Protestant,M,2.0,48.0,CLERK,False,False,False,3.649315068493151,7.795890410958904,False
695972,SEXUAL,RAPE,99.0,7,1843,UNKNOWN,165.1,21.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
695973,STEALING,BURGLARY,10.0,11,1843,CENTRAL CRIMINAL COURT,170.18,23.0,0.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
695974,STEALING,BURGLARY,99.0,12,1843,CENTRAL CRIMINAL COURT,162.56,30.0,3.0,Protestant,S,2.0,48.0,GROOM,False,False,False,3.654794520547945,7.795890410958904,False
695975,STEALING,BURGLARY,99.0,12,1843,UNKNOWN,167.64,30.0,3.0,Protestant,S,2.0,48.0,TAILOR,False,False,False,3.649315068493151,7.795890410958904,False
695976,PROCESSING,RECEIVING_STOLEN_GOODS,14.0,10,1843,UNKNOWN,172.72,29.0,3.0,Protestant,S,2.0,24.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695977,STEALING,BURGLARY,10.0,12,1843,UNKNOWN,162.56,25.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
695978,STEALING,BURGLARY,21.0,12,1843,LIVERPOOL,177.8,41.0,2.0,Protestant,M,2.0,48.0,WEAVER,False,False,True,3.649315068493151,7.795890410958904,False
695979,FORGERY,FORGERY,7.0,10,1843,CENTRAL CRIMINAL COURT,165.1,35.0,3.0,Protestant,S,2.0,48.0,CLERK,False,True,False,3.649315068493151,7.795890410958904,False
695980,STEALING,BURGLARY,99.0,8,1843,STAFFORD,170.18,51.0,2.0,Protestant,M,8.0,48.0,LABOURER,False,True,False,3.5835616438356164,7.795890410958904,False
695981,DESTRUCTION,ARSON,99.0,7,1843,UNKNOWN,154.94,44.0,3.0,Protestant,M,1.0,48.0,UNKNOWN,False,True,False,3.649315068493151,9.575342465753424,False
695982,SEXUAL,BESTIALITY,99.0,8,1843,UNKNOWN,170.18,29.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.5643835616438357,7.795890410958904,False
695983,STEALING,BURGLARY,12.0,12,1843,LIVERPOOL,167.64,21.0,2.0,Protestant,S,2.0,48.0,BUTCHER,False,True,False,3.649315068493151,7.795890410958904,False
695984,ASSAULT,STABBING,15.0,12,1843,UNKNOWN,162.56,46.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
695985,STEALING,BURGLARY,10.0,8,1843,UNKNOWN,172.72,21.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695986,STEALING,BURGLARY,99.0,7,1843,UNKNOWN,160.02,22.0,2.0,Protestant,S,2.0,48.0,SHOEMAKER,False,True,True,3.649315068493151,7.795890410958904,False
695987,UNKNOWN,UNKNOWN,10.0,10,1843,CENTRAL CRIMINAL COURT,157.48,24.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695988,STEALING,BURGLARY,99.0,8,1843,UNKNOWN,170.18,28.0,2.0,Protestant,S,2.0,48.0,SHEPHERD,False,True,False,3.654794520547945,7.795890410958904,False
695989,UNKNOWN,UNKNOWN,15.0,12,1843,UNKNOWN,165.1,36.0,2.0,UNKNOWN,S,2.0,48.0,UNKNOWN,False,True,True,3.649315068493151,7.795890410958904,False
695990,FORGERY,FORGERY,99.0,9,1843,CENTRAL CRIMINAL COURT,167.64,51.0,3.0,Protestant,M,4.0,156.0,UNKNOWN,False,True,True,3.5643835616438357,7.795890410958904,False
695991,STEALING,BURGLARY,15.0,7,1843,UNKNOWN,165.1,33.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695992,STEALING,BURGLARY,21.0,12,1843,UNKNOWN,175.26,26.0,3.0,Protestant,S,2.0,48.0,TAILOR,False,True,False,3.649315068493151,7.795890410958904,False
695993,STEALING,BURGLARY,99.0,1,1844,UNKNOWN,167.64,26.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695994,STEALING,BURGLARY,99.0,11,1843,CENTRAL CRIMINAL COURT,165.1,25.0,3.0,Roman Catholic,S,2.0,48.0,UNKNOWN,False,True,True,8.923287671232877,13.912328767123288,False
695995,STEALING,BURGLARY,10.0,12,1843,YORKSHIRE,165.1,30.0,2.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,3.9178082191780823,7.795890410958904,False
695996,STEALING,BURGLARY,10.0,8,1843,UNKNOWN,154.94,36.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
695997,STEALING,BURGLARY,10.0,12,1843,YORKSHIRE,170.18,35.0,3.0,Protestant,M,4.0,96.0,STONEMASON,False,False,False,3.649315068493151,5.331506849315068,False
695998,STEALING,STEALING,21.0,1,1844,UNKNOWN,170.18,50.0,2.0,Protestant,M,7.0,48.0,UNKNOWN,False,False,True,3.649315068493151,7.795890410958904,False
695999,STEALING,BURGLARY,99.0,12,1843,UNKNOWN,167.64,25.0,2.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,5.328767123287672,9.830136986301369,False
696000,STEALING,BURGLARY,10.0,12,1843,CENTRAL CRIMINAL COURT,157.48,27.0,0.0,Protestant,S,2.0,48.0,SAILOR,False,False,False,3.649315068493151,7.795890410958904,False
696001,ASSAULT,MANSLAUGHTER,99.0,12,1843,LIVERPOOL,160.02,43.0,2.0,Roman Catholic,S,2.0,48.0,LABOURER,False,True,False,3.813698630136986,7.795890410958904,False
696002,SEXUAL,RAPE,99.0,8,1843,UNKNOWN,170.18,41.0,3.0,Protestant,M,3.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
696003,STEALING,STEALING,99.0,7,1843,UNKNOWN,175.26,55.0,2.0,Protestant,S,2.0,48.0,BOATMAN,False,False,True,3.654794520547945,7.795890410958904,False
696004,ASSAULT,ASSAULT,15.0,12,1843,UNKNOWN,167.64,34.0,3.0,Protestant,M,5.0,48.0,SAILOR,False,True,False,3.649315068493151,7.795890410958904,False
696005,ROBBERY,HIGHWAY_ROBBERY,99.0,8,1843,UNKNOWN,165.1,23.0,3.0,Roman Catholic,S,2.0,48.0,GROOM,False,True,False,5.06027397260274,7.795890410958904,False
696006,STEALING,BURGLARY,10.0,12,1843,UNKNOWN,177.8,39.0,0.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696007,SEXUAL,RAPE,99.0,8,1843,CENTRAL CRIMINAL COURT,160.02,35.0,3.0,Protestant,S,2.0,48.0,LABOURER,False,True,True,3.5643835616438357,7.795890410958904,False
696008,STEALING,STEALING,14.0,1,1844,UNKNOWN,170.18,37.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,False,False,3.649315068493151,7.795890410958904,False
696009,STEALING,STEALING,15.0,10,1843,UNKNOWN,167.64,40.0,2.0,Protestant,S,2.0,32.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
696010,SEXUAL,RAPE,99.0,12,1843,UNKNOWN,165.1,28.0,0.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696011,FINANCE,COINING,10.0,12,1843,YORKSHIRE,170.18,40.0,0.0,Protestant,W,3.0,48.0,UNKNOWN,False,True,False,2.5013698630136987,7.795890410958904,False
696012,UNKNOWN,UNKNOWN,20.0,12,1843,STAFFORD,172.72,29.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,False
696013,SEXUAL,SODOMY,99.0,3,1843,UNKNOWN,162.56,20.0,3.0,Protestant,S,2.0,48.0,GROOM,False,True,False,3.654794520547945,7.795890410958904,False
696014,STEALING,BURGLARY,15.0,12,1843,LIVERPOOL,167.64,45.0,1.0,Protestant,M,8.0,48.0,UNKNOWN,False,True,True,3.649315068493151,7.795890410958904,False
696015,FORGERY,FORGERY,10.0,10,1843,UNKNOWN,167.64,29.0,3.0,Protestant,M,2.0,48.0,FARM LABOURER,False,False,False,3.649315068493151,5.241095890410959,False
696016,FORGERY,FORGERY,7.0,10,1843,UNKNOWN,175.26,39.0,3.0,Protestant,M,8.0,48.0,FARM LABOURER,False,False,False,3.649315068493151,7.795890410958904,False
696017,ASSAULT,MURDER,99.0,11,1843,CENTRAL CRIMINAL COURT,167.64,29.0,3.0,Roman Catholic,M,1.0,48.0,LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696018,UNKNOWN,UNKNOWN,99.0,8,1843,UNKNOWN,170.18,25.0,1.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,False
696019,STEALING,BURGLARY,10.0,12,1843,UNKNOWN,160.02,23.0,0.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,3.649315068493151,7.795890410958904,False
696020,SEXUAL,RAPE,99.0,8,1843,STAFFORD,165.1,42.0,2.0,UNKNOWN,S,2.0,48.0,FARM LABOURER,False,False,True,3.649315068493151,7.795890410958904,False
696021,ASSAULT,MURDER,99.0,12,1843,LIVERPOOL,165.1,29.0,3.0,Protestant,M,2.0,48.0,TAILOR,False,True,False,3.649315068493151,11.145205479452056,False
696022,UNKNOWN,UNKNOWN,99.0,8,1843,UNKNOWN,167.64,18.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,10.07945205479452,False
696023,STEALING,BURGLARY,20.0,8,1843,STAFFORD,165.1,26.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,True,3.649315068493151,7.795890410958904,False
696024,STEALING,BURGLARY,99.0,7,1843,UNKNOWN,162.56,36.0,2.0,Protestant,S,2.0,108.0,FARM LABOURER,False,False,False,3.649315068493151,7.795890410958904,False
696025,SEXUAL,RAPE,99.0,12,1843,STAFFORD,175.26,21.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.6410958904109587,7.795890410958904,False
696026,STEALING,BURGLARY,10.0,7,1843,UNKNOWN,175.26,25.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.5835616438356164,5.167123287671233,False
